[2025-11-01 14:58:31,055] DEBUG    [ThreadPoolExecutor-0_0|MainProcess] urllib3.connectionpool (connectionpool.py:_new_conn:1022) | Starting new HTTPS connection (1): ghfast.top:443
[2025-11-01 14:58:43,956] DEBUG    [MainThread|MainProcess] urllib3.connectionpool (connectionpool.py:_make_request:475) | http://localhost:6099 "POST /api/auth/login HTTP/1.1" 200 315
[2025-11-01 14:58:43,977] DEBUG    [MainThread|MainProcess] adapter.nc.login (login.py:__init__:78) | 成功连接到 WEBUI
[2025-11-01 14:58:43,978] DEBUG    [MainThread|MainProcess] urllib3.connectionpool (connectionpool.py:_new_conn:246) | Starting new HTTP connection (1): localhost:6099
[2025-11-01 14:58:46,016] DEBUG    [MainThread|MainProcess] urllib3.connectionpool (connectionpool.py:_make_request:475) | http://localhost:6099 "POST /api/QQLogin/CheckLoginStatus HTTP/1.1" 200 138
[2025-11-01 14:58:46,017] DEBUG    [MainThread|MainProcess] urllib3.connectionpool (connectionpool.py:_new_conn:246) | Starting new HTTP connection (1): localhost:6099
[2025-11-01 14:58:48,063] DEBUG    [MainThread|MainProcess] urllib3.connectionpool (connectionpool.py:_make_request:475) | http://localhost:6099 "POST /api/QQLogin/GetQuickLoginListNew HTTP/1.1" 200 40
[2025-11-01 14:58:48,064] INFO     [MainThread|MainProcess] adapter.nc.login (login.py:get_quick_login:144) | 快速登录列表: []
[2025-11-01 14:58:48,266] DEBUG    [MainThread|MainProcess] urllib3.connectionpool (connectionpool.py:_new_conn:246) | Starting new HTTP connection (1): localhost:6099
[2025-11-01 14:58:50,331] DEBUG    [MainThread|MainProcess] urllib3.connectionpool (connectionpool.py:_make_request:475) | http://localhost:6099 "POST /api/QQLogin/GetQQLoginQrcode HTTP/1.1" 200 119
[2025-11-01 14:58:50,331] INFO     [MainThread|MainProcess] adapter.nc.login (login.py:show_qrcode:26) | 二维码对应的 QQ 号: 3927480137
[2025-11-01 14:58:50,493] DEBUG    [MainThread|MainProcess] urllib3.connectionpool (connectionpool.py:_new_conn:246) | Starting new HTTP connection (1): localhost:6099
[2025-11-01 14:58:52,528] DEBUG    [MainThread|MainProcess] urllib3.connectionpool (connectionpool.py:_make_request:475) | http://localhost:6099 "POST /api/QQLogin/CheckLoginStatus HTTP/1.1" 200 138
[2025-11-01 14:58:52,531] DEBUG    [MainThread|MainProcess] urllib3.connectionpool (connectionpool.py:_new_conn:246) | Starting new HTTP connection (1): localhost:6099
[2025-11-01 14:58:54,558] DEBUG    [MainThread|MainProcess] urllib3.connectionpool (connectionpool.py:_make_request:475) | http://localhost:6099 "POST /api/QQLogin/CheckLoginStatus HTTP/1.1" 200 138
[2025-11-01 14:58:54,560] DEBUG    [MainThread|MainProcess] urllib3.connectionpool (connectionpool.py:_new_conn:246) | Starting new HTTP connection (1): localhost:6099
[2025-11-01 14:58:56,619] DEBUG    [MainThread|MainProcess] urllib3.connectionpool (connectionpool.py:_make_request:475) | http://localhost:6099 "POST /api/QQLogin/CheckLoginStatus HTTP/1.1" 200 138
[2025-11-01 14:58:56,620] DEBUG    [MainThread|MainProcess] urllib3.connectionpool (connectionpool.py:_new_conn:246) | Starting new HTTP connection (1): localhost:6099
[2025-11-01 14:58:58,674] DEBUG    [MainThread|MainProcess] urllib3.connectionpool (connectionpool.py:_make_request:475) | http://localhost:6099 "POST /api/QQLogin/CheckLoginStatus HTTP/1.1" 200 138
[2025-11-01 14:58:58,676] DEBUG    [MainThread|MainProcess] urllib3.connectionpool (connectionpool.py:_new_conn:246) | Starting new HTTP connection (1): localhost:6099
[2025-11-01 14:59:00,722] DEBUG    [MainThread|MainProcess] urllib3.connectionpool (connectionpool.py:_make_request:475) | http://localhost:6099 "POST /api/QQLogin/CheckLoginStatus HTTP/1.1" 200 137
[2025-11-01 14:59:00,722] INFO     [MainThread|MainProcess] adapter.nc.login (login.py:_qrcode_login:245) | 登录成功
[2025-11-01 14:59:00,723] DEBUG    [MainThread|MainProcess] urllib3.connectionpool (connectionpool.py:_new_conn:246) | Starting new HTTP connection (1): localhost:6099
[2025-11-01 14:59:02,759] DEBUG    [MainThread|MainProcess] urllib3.connectionpool (connectionpool.py:_make_request:475) | http://localhost:6099 "POST /api/QQLogin/CheckLoginStatus HTTP/1.1" 200 137
[2025-11-01 14:59:02,765] DEBUG    [MainThread|MainProcess] urllib3.connectionpool (connectionpool.py:_new_conn:246) | Starting new HTTP connection (1): localhost:6099
[2025-11-01 14:59:04,805] DEBUG    [MainThread|MainProcess] urllib3.connectionpool (connectionpool.py:_make_request:475) | http://localhost:6099 "POST /api/QQLogin/GetQQLoginInfo HTTP/1.1" 200 119
[2025-11-01 14:59:04,806] INFO     [MainThread|MainProcess] adapter.nc.launcher (launcher.py:connect_napcat:58) | 正在连接 napcat websocket 服务器...
[2025-11-01 14:59:04,806] DEBUG    [MainThread|MainProcess] asyncio (proactor_events.py:__init__:631) | Using proactor: IocpProactor
[2025-11-01 14:59:04,808] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:__init__:256) | = connection is CONNECTING
[2025-11-01 14:59:04,808] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:114) | > GET / HTTP/1.1
[2025-11-01 14:59:04,808] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Host: localhost:3001
[2025-11-01 14:59:04,808] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Upgrade: websocket
[2025-11-01 14:59:04,808] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Connection: Upgrade
[2025-11-01 14:59:04,808] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Sec-WebSocket-Key: gIwziWdApz7lPEDbzgBUfQ==
[2025-11-01 14:59:04,808] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Sec-WebSocket-Version: 13
[2025-11-01 14:59:04,808] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Sec-WebSocket-Extensions: permessage-deflate; client_max_window_bits
[2025-11-01 14:59:04,809] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Content-Type: application/json
[2025-11-01 14:59:04,809] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > User-Agent: Python/3.13 websockets/10.4
[2025-11-01 14:59:04,810] DEBUG    [MainThread|MainProcess] websockets.client (client.py:read_http_response:147) | < HTTP/1.1 101 Switching Protocols
[2025-11-01 14:59:04,810] DEBUG    [MainThread|MainProcess] websockets.client (client.py:read_http_response:149) | < Upgrade: websocket
[2025-11-01 14:59:04,810] DEBUG    [MainThread|MainProcess] websockets.client (client.py:read_http_response:149) | < Connection: Upgrade
[2025-11-01 14:59:04,810] DEBUG    [MainThread|MainProcess] websockets.client (client.py:read_http_response:149) | < Sec-WebSocket-Accept: 2G7MzkZPAgLE2A9N51vgDPgFQw0=
[2025-11-01 14:59:04,810] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:connection_open:357) | = connection is OPEN
[2025-11-01 14:59:04,811] DEBUG    [MainThread|MainProcess] Logger (wsroute.py:check_websocket:30) | WebSocket ws://localhost:3001 可用.
[2025-11-01 14:59:04,811] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:write_close_frame:1232) | = connection is CLOSING
[2025-11-01 14:59:04,811] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:write_frame_sync:1183) | > CLOSE 1000 (OK) [2 bytes]
[2025-11-01 14:59:04,811] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:read_frame:1177) | < TEXT '{"time":1761980344,"self_id":3927480137,"post_t...","sub_type":"connect"}' [116 bytes]
[2025-11-01 14:59:04,813] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:read_frame:1177) | < CLOSE 1000 (OK) [2 bytes]
[2025-11-01 14:59:04,813] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:connection_lost:1514) | = connection is CLOSED
[2025-11-01 14:59:04,815] INFO     [MainThread|MainProcess] adapter.nc.launcher (launcher.py:connect_napcat:64) | 连接 napcat websocket 服务器成功!
[2025-11-01 14:59:04,816] INFO     [MainThread|MainProcess] Logger (client.py:run:317) | NapCat 服务启动登录完成
[2025-11-01 14:59:04,816] DEBUG    [MainThread|MainProcess] asyncio (proactor_events.py:__init__:631) | Using proactor: IocpProactor
[2025-11-01 14:59:04,817] DEBUG    [MainThread|MainProcess] Logger (client.py:info_subscribe_message_types:249) | 已订阅消息类型:[群聊]全部消息类型
[2025-11-01 14:59:04,817] DEBUG    [MainThread|MainProcess] Logger (client.py:info_subscribe_message_types:250) | 已订阅消息类型:[私聊]全部消息类型
[2025-11-01 14:59:04,818] INFO     [MainThread|MainProcess] PluginLoader (loader.py:load_plugins:474) | 插件目录: E:\hhttmmll\Py\QQBot\plugins 不存在......跳过加载插件
[2025-11-01 14:59:04,821] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:__init__:256) | = connection is CONNECTING
[2025-11-01 14:59:04,821] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:114) | > GET /event HTTP/1.1
[2025-11-01 14:59:04,821] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Host: localhost:3001
[2025-11-01 14:59:04,821] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Upgrade: websocket
[2025-11-01 14:59:04,821] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Connection: Upgrade
[2025-11-01 14:59:04,821] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Sec-WebSocket-Key: G6NSMWxFbY+5DvS9NIV9YQ==
[2025-11-01 14:59:04,821] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Sec-WebSocket-Version: 13
[2025-11-01 14:59:04,821] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Sec-WebSocket-Extensions: permessage-deflate; client_max_window_bits
[2025-11-01 14:59:04,821] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Content-Type: application/json
[2025-11-01 14:59:04,821] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > User-Agent: Python/3.13 websockets/10.4
[2025-11-01 14:59:04,823] DEBUG    [MainThread|MainProcess] websockets.client (client.py:read_http_response:147) | < HTTP/1.1 101 Switching Protocols
[2025-11-01 14:59:04,823] DEBUG    [MainThread|MainProcess] websockets.client (client.py:read_http_response:149) | < Upgrade: websocket
[2025-11-01 14:59:04,823] DEBUG    [MainThread|MainProcess] websockets.client (client.py:read_http_response:149) | < Connection: Upgrade
[2025-11-01 14:59:04,823] DEBUG    [MainThread|MainProcess] websockets.client (client.py:read_http_response:149) | < Sec-WebSocket-Accept: dmCOLvAeaGDD6JxzdkTsg19k2+U=
[2025-11-01 14:59:04,823] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:connection_open:357) | = connection is OPEN
[2025-11-01 14:59:04,824] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:read_frame:1177) | < TEXT '{"time":1761980344,"self_id":3927480137,"post_t...","sub_type":"connect"}' [116 bytes]
[2025-11-01 14:59:04,824] INFO     [MainThread|MainProcess] Logger (connect.py:on_message:72) | 机器人 3927480137 成功启动
[2025-11-01 14:59:23,995] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:read_frame:1177) | < TEXT '{"self_id":3927480137,"user_id":3257053519,"tim...","group_id":105656673}' [419 bytes]
[2025-11-01 14:59:23,997] DEBUG    [MainThread|MainProcess] Logger (client.py:handle_group_event:165) | {'group_id': '105656673', 'user_id': '3257053519', 'message_type': 'group', 'sub_type': 'normal', 'font': '14', 'sender': "{'user_id': 3257053519, 'nickname': '梦蝶', 'card': ''}", 'raw_message': '/test', 'message_id': '442682576', 'message_seq': '442682576', 'real_id': '442682576', 'message': "[{'type': 'text', 'data': {'text': '/test'}}]", 'message_format': 'array'}
[2025-11-01 14:59:23,998] INFO     [MainThread|MainProcess] Logger (main.py:on_group_message:945) | {'group_id': '105656673', 'user_id': '3257053519', 'message_type': 'group', 'sub_type': 'normal', 'font': '14', 'sender': "{'user_id': 3257053519, 'nickname': '梦蝶', 'card': ''}", 'raw_message': '/test', 'message_id': '442682576', 'message_seq': '442682576', 'real_id': '442682576', 'message': "[{'type': 'text', 'data': {'text': '/test'}}]", 'message_format': 'array'}
[2025-11-01 14:59:24,002] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:__init__:256) | = connection is CONNECTING
[2025-11-01 14:59:24,003] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:114) | > GET /api HTTP/1.1
[2025-11-01 14:59:24,003] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Host: localhost:3001
[2025-11-01 14:59:24,003] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Upgrade: websocket
[2025-11-01 14:59:24,003] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Connection: Upgrade
[2025-11-01 14:59:24,003] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Sec-WebSocket-Key: L6XWlnzClGjwtE8oRaHtXQ==
[2025-11-01 14:59:24,003] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Sec-WebSocket-Version: 13
[2025-11-01 14:59:24,003] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Sec-WebSocket-Extensions: permessage-deflate; client_max_window_bits
[2025-11-01 14:59:24,003] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Content-Type: application/json
[2025-11-01 14:59:24,003] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > User-Agent: Python/3.13 websockets/10.4
[2025-11-01 14:59:24,004] DEBUG    [MainThread|MainProcess] websockets.client (client.py:read_http_response:147) | < HTTP/1.1 101 Switching Protocols
[2025-11-01 14:59:24,004] DEBUG    [MainThread|MainProcess] websockets.client (client.py:read_http_response:149) | < Upgrade: websocket
[2025-11-01 14:59:24,005] DEBUG    [MainThread|MainProcess] websockets.client (client.py:read_http_response:149) | < Connection: Upgrade
[2025-11-01 14:59:24,005] DEBUG    [MainThread|MainProcess] websockets.client (client.py:read_http_response:149) | < Sec-WebSocket-Accept: 0aSWzFuLFpDyqgn/z5lnorJIDHA=
[2025-11-01 14:59:24,005] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:connection_open:357) | = connection is OPEN
[2025-11-01 14:59:24,005] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:write_frame_sync:1183) | > TEXT '{"action": "send_group_msg", "params": {"group_...]}, "echo": 1761980364}' [229 bytes]
[2025-11-01 14:59:24,542] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:read_frame:1177) | < TEXT '{"time":1761980364,"self_id":3927480137,"post_t...ew":"","card_old":"小🦋"}' [165 bytes]
[2025-11-01 14:59:24,543] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:read_frame:1177) | < TEXT '{"status":"ok","retcode":0,"data":{"message_id"...":"","echo":1761980364}' [104 bytes]
[2025-11-01 14:59:24,543] DEBUG    [MainThread|MainProcess] Logger (client.py:handle_notice_event:192) | {'time': 1761980364, 'self_id': 3927480137, 'post_type': 'notice', 'group_id': 105656673, 'user_id': 3927480137, 'notice_type': 'group_card', 'card_new': '', 'card_old': '小🦋'}
[2025-11-01 14:59:24,543] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:write_close_frame:1232) | = connection is CLOSING
[2025-11-01 14:59:24,544] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:write_frame_sync:1183) | > CLOSE 1000 (OK) [2 bytes]
[2025-11-01 14:59:24,546] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:read_frame:1177) | < CLOSE 1000 (OK) [2 bytes]
[2025-11-01 14:59:24,547] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:connection_lost:1514) | = connection is CLOSED
[2025-11-01 14:59:24,547] DEBUG    [MainThread|MainProcess] Logger (function_enhance.py:check_and_log:76) | {'status': 'ok', 'retcode': 0, 'data': {'message_id': 1427001764}, 'message': '', 'wording': '', 'echo': 1761980364}
[2025-11-01 14:59:29,427] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:read_frame:1177) | < TEXT '{"time":1761980369,"self_id":3927480137,"post_t...true},"interval":30000}' [149 bytes]
[2025-11-01 14:59:29,427] DEBUG    [MainThread|MainProcess] Logger (connect.py:on_message:74) | {'time': 1761980369, 'self_id': 3927480137, 'post_type': 'meta_event', 'meta_event_type': 'heartbeat', 'status': {'online': True, 'good': True}, 'interval': 30000}
[2025-11-01 14:59:30,854] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:read_frame:1177) | < TEXT '{"self_id":3927480137,"user_id":3257053519,"tim..."target_id":3257053519}' [413 bytes]
[2025-11-01 14:59:30,855] DEBUG    [MainThread|MainProcess] Logger (client.py:handle_private_event:181) | {'message_id': '776142351', 'user_id': '3257053519', 'message_seq': '776142351', 'real_id': '776142351', 'sender': "{'user_id': 3257053519, 'nickname': '梦蝶', 'card': ''}", 'raw_message': '你是谁', 'font': '14', 'sub_type': 'friend', 'message': "[{'type': 'text', 'data': {'text': '你是谁'}}]", 'message_format': 'array', 'target_id': '3257053519', 'message_type': 'private'}
[2025-11-01 14:59:30,855] INFO     [MainThread|MainProcess] Logger (main.py:on_private_message:1135) | {'message_id': '776142351', 'user_id': '3257053519', 'message_seq': '776142351', 'real_id': '776142351', 'sender': "{'user_id': 3257053519, 'nickname': '梦蝶', 'card': ''}", 'raw_message': '你是谁', 'font': '14', 'sub_type': 'friend', 'message': "[{'type': 'text', 'data': {'text': '你是谁'}}]", 'message_format': 'array', 'target_id': '3257053519', 'message_type': 'private'}
[2025-11-01 14:59:46,160] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:read_frame:1177) | < TEXT '{"self_id":3927480137,"user_id":3257053519,"tim..."target_id":3257053519}' [428 bytes]
[2025-11-01 14:59:46,160] DEBUG    [MainThread|MainProcess] Logger (client.py:handle_private_event:181) | {'message_id': '1581374203', 'user_id': '3257053519', 'message_seq': '1581374203', 'real_id': '1581374203', 'sender': "{'user_id': 3257053519, 'nickname': '梦蝶', 'card': ''}", 'raw_message': '/chat 你是谁', 'font': '14', 'sub_type': 'friend', 'message': "[{'type': 'text', 'data': {'text': '/chat 你是谁'}}]", 'message_format': 'array', 'target_id': '3257053519', 'message_type': 'private'}
[2025-11-01 14:59:46,161] INFO     [MainThread|MainProcess] Logger (main.py:on_private_message:1135) | {'message_id': '1581374203', 'user_id': '3257053519', 'message_seq': '1581374203', 'real_id': '1581374203', 'sender': "{'user_id': 3257053519, 'nickname': '梦蝶', 'card': ''}", 'raw_message': '/chat 你是谁', 'font': '14', 'sub_type': 'friend', 'message': "[{'type': 'text', 'data': {'text': '/chat 你是谁'}}]", 'message_format': 'array', 'target_id': '3257053519', 'message_type': 'private'}
[2025-11-01 14:59:46,164] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:__init__:256) | = connection is CONNECTING
[2025-11-01 14:59:46,164] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:114) | > GET /api HTTP/1.1
[2025-11-01 14:59:46,165] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Host: localhost:3001
[2025-11-01 14:59:46,165] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Upgrade: websocket
[2025-11-01 14:59:46,165] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Connection: Upgrade
[2025-11-01 14:59:46,165] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Sec-WebSocket-Key: WxmJh3cV+5AoumKPEmJLnQ==
[2025-11-01 14:59:46,165] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Sec-WebSocket-Version: 13
[2025-11-01 14:59:46,165] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Sec-WebSocket-Extensions: permessage-deflate; client_max_window_bits
[2025-11-01 14:59:46,165] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Content-Type: application/json
[2025-11-01 14:59:46,165] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > User-Agent: Python/3.13 websockets/10.4
[2025-11-01 14:59:46,168] DEBUG    [MainThread|MainProcess] websockets.client (client.py:read_http_response:147) | < HTTP/1.1 101 Switching Protocols
[2025-11-01 14:59:46,168] DEBUG    [MainThread|MainProcess] websockets.client (client.py:read_http_response:149) | < Upgrade: websocket
[2025-11-01 14:59:46,168] DEBUG    [MainThread|MainProcess] websockets.client (client.py:read_http_response:149) | < Connection: Upgrade
[2025-11-01 14:59:46,168] DEBUG    [MainThread|MainProcess] websockets.client (client.py:read_http_response:149) | < Sec-WebSocket-Accept: 8KPP8CVeiQXhKEVNwgml4G+1ZSA=
[2025-11-01 14:59:46,168] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:connection_open:357) | = connection is OPEN
[2025-11-01 14:59:46,168] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:write_frame_sync:1183) | > TEXT '{"action": "send_private_msg", "params": {"user...]}, "echo": 1761980386}' [192 bytes]
[2025-11-01 14:59:46,500] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:read_frame:1177) | < TEXT '{"status":"ok","retcode":0,"data":{"message_id"...":"","echo":1761980386}' [103 bytes]
[2025-11-01 14:59:46,500] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:write_close_frame:1232) | = connection is CLOSING
[2025-11-01 14:59:46,501] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:write_frame_sync:1183) | > CLOSE 1000 (OK) [2 bytes]
[2025-11-01 14:59:46,501] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:read_frame:1177) | < CLOSE 1000 (OK) [2 bytes]
[2025-11-01 14:59:46,502] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:connection_lost:1514) | = connection is CLOSED
[2025-11-01 14:59:46,502] DEBUG    [MainThread|MainProcess] Logger (function_enhance.py:check_and_log:76) | {'status': 'ok', 'retcode': 0, 'data': {'message_id': 982837658}, 'message': '', 'wording': '', 'echo': 1761980386}
[2025-11-01 14:59:46,583] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:__init__:256) | = connection is CONNECTING
[2025-11-01 14:59:46,707] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:114) | > GET /v4.0/chat?host=spark-api.xf-yun.com&date=Sat%2C+01+Nov+2025+06%3A59%3A46+GMT&authorization=YXBpX2tleT0iMjZhNGFlMThhY2E2N2FiNDlmOWQ0MjMzZDJjYjg2MzciLCBhbGdvcml0aG09ImhtYWMtc2hhMjU2IiwgaGVhZGVycz0iaG9zdCBkYXRlIHJlcXVlc3QtbGluZSIsIHNpZ25hdHVyZT0iQlQ1eDJWYWxTRFdsYXJGRk1kRTBWRjVPNzA3ejBPZ21PbGx4N1JOSnFXQT0i HTTP/1.1
[2025-11-01 14:59:46,707] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Host: spark-api.xf-yun.com
[2025-11-01 14:59:46,707] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Upgrade: websocket
[2025-11-01 14:59:46,707] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Connection: Upgrade
[2025-11-01 14:59:46,707] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Sec-WebSocket-Key: 1aai3tSzX/PEMtMznUiwyw==
[2025-11-01 14:59:46,707] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Sec-WebSocket-Version: 13
[2025-11-01 14:59:46,707] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > Sec-WebSocket-Extensions: permessage-deflate; client_max_window_bits
[2025-11-01 14:59:46,707] DEBUG    [MainThread|MainProcess] websockets.client (client.py:write_http_request:116) | > User-Agent: Python/3.13 websockets/10.4
[2025-11-01 14:59:46,820] DEBUG    [MainThread|MainProcess] websockets.client (client.py:read_http_response:147) | < HTTP/1.1 101 Switching Protocols
[2025-11-01 14:59:46,820] DEBUG    [MainThread|MainProcess] websockets.client (client.py:read_http_response:149) | < Connection: upgrade
[2025-11-01 14:59:46,820] DEBUG    [MainThread|MainProcess] websockets.client (client.py:read_http_response:149) | < Upgrade: websocket
[2025-11-01 14:59:46,820] DEBUG    [MainThread|MainProcess] websockets.client (client.py:read_http_response:149) | < Sec-WebSocket-Accept: s1GDNKyjhDFQ0PhvNOLkloyZ+as=
[2025-11-01 14:59:46,820] DEBUG    [MainThread|MainProcess] websockets.client (client.py:read_http_response:149) | < X-Kong-Upstream-Latency: 9
[2025-11-01 14:59:46,820] DEBUG    [MainThread|MainProcess] websockets.client (client.py:read_http_response:149) | < X-Kong-Proxy-Latency: 3
[2025-11-01 14:59:46,820] DEBUG    [MainThread|MainProcess] websockets.client (client.py:read_http_response:149) | < Via: kong/1.3.0
[2025-11-01 14:59:46,820] DEBUG    [MainThread|MainProcess] websockets.client (protocol.py:connection_open:357) | = connection is OPEN
